,id,date,MinerHR,NetworkHR,bitcoins/day,bitcoins/miner,bitcoin_price,usd/computer,TotalUSD Miner revenues,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,BMN price,AsicPrice,MinedCentral,mined,Cumulative Bitcoins,MinedUSD
1269,1269,01-07-12,0.0396,12.18760014,14219299.8,23.10070329,6.629000187,153.1349945,47129.87053,0,-1,0,0,-1,0,0,0,,,,6.629000187
1270,1270,02-07-12,0.039700001,13.81830025,15236719.73,21.8875616,6.760000229,147.9600067,51500.11442,0,-1,0,0,-1,0,0,0,,,,6.760000229
1271,1271,03-07-12,0.039700001,13.81830025,16024700.2,23.01949625,6.44990015,148.4730072,51678.8581,0,-1,0,0,-1,0,0,0,,,,6.44990015
1272,1272,04-07-12,0.039700001,13.8434,15026559.57,21.54652893,6.510099888,140.2700043,48912.20189,0,-1,0,0,-1,0,0,0,,,,6.510099888
1273,1273,05-07-12,0.039799999,13.8434,14425299.8,20.73648541,6.670000076,138.3119965,48108.3754,0,-1,0,0,-1,0,0,0,,,,6.670000076
1274,1274,06-07-12,0.039799999,13.3210001,15532759.77,23.20410725,6.648099899,154.2630005,51631.66932,0,-1,0,0,-1,0,0,0,,,,6.648099899
1275,1275,07-07-12,0.039799999,13.3210001,16685740.23,24.9265238,6.76210022,168.5559998,56415.32385,0,-1,0,0,-1,0,0,0,,,,6.76210022
1276,1276,08-07-12,0.039900001,13.40810013,15323000,22.79919271,6.798999786,155.0119934,52090.53686,0,-1,0,0,-1,0,0,0,,,,6.798999786
1277,1277,09-07-12,0.039900001,13.40810013,16331780.27,24.30016353,7.021500111,170.6239929,57336.7985,0,-1,0,0,-1,0,0,0,,,,7.021500111
1278,1278,10-07-12,0.039900001,13.14690018,15048059.57,22.83494915,7.19990015,164.4089966,54172.26318,0,-1,0,0,-1,0,0,0,,,,7.19990015
1279,1279,11-07-12,0.039999999,13.14690018,13438339.84,20.4433583,7.150000095,146.1699982,48042.06558,0,-1,0,0,-1,0,0,0,,,,7.150000095
1280,1280,12-07-12,0.039999999,13.14690018,15027059.57,22.86023174,7.764400005,177.4960022,58338.0507,0,-1,0,0,-1,0,0,0,,,,7.764400005
1281,1281,13-07-12,0.039999999,13.14690018,16328799.8,24.84053156,7.665100098,190.4049988,62580.94249,0,-1,0,0,-1,0,0,0,,,,7.665100098
1282,1282,14-07-12,0.040100001,12.97270012,16130620.12,24.9307343,7.542099953,188.0299988,60829.37461,0,-1,0,0,-1,0,0,0,,,,7.542099953
1283,1283,15-07-12,0.040100001,12.97270012,14035200.2,21.69215097,7.620999813,165.3159943,53481.12903,0,-1,0,0,-1,0,0,0,,,,7.620999813
1284,1284,16-07-12,0.040100001,12.88570023,15042559.57,23.40604857,8.49960041,198.9420013,63927.87275,0,-1,0,0,-1,0,0,0,,,,8.49960041
1285,1285,17-07-12,0.040199999,12.88570023,17240279.3,26.89257061,8.800000191,236.6549988,75857.23055,0,-1,0,0,-1,0,0,0,,,,8.800000191
1286,1286,18-07-12,0.040199999,14.00959969,15552799.8,22.3140756,9.109800339,203.2769928,70841.45046,0,-1,0,0,-1,0,0,0,,,,9.109800339
1287,1287,19-07-12,0.040199999,14.00959969,13540379.88,19.42679544,8.869999886,172.3159943,60051.58401,0,-1,0,0,-1,0,0,0,,,,8.869999886
1288,1288,20-07-12,0.0403,12.89630032,14874940.43,23.24155345,8.520000458,198.0180054,63367.24964,0,-1,0,0,-1,0,0,0,,,,8.520000458
1289,1289,21-07-12,0.0403,12.89630032,14140019.53,22.09326627,8.845499992,195.4259949,62537.77133,0,-1,0,0,-1,0,0,0,,,,8.845499992
1290,1290,22-07-12,0.0403,12.89630032,15536200.2,24.27474778,8.409600258,204.1410065,65326.61658,0,-1,0,0,-1,0,0,0,,,,8.409600258
1291,1291,23-07-12,0.040399998,12.89630032,14143440.43,22.15344545,8.445699692,187.1009979,59725.62524,0,-1,0,0,-1,0,0,0,,,,8.445699692
1292,1292,24-07-12,0.040399998,14.93739986,16131959.96,21.8154151,8.600000381,187.6130066,69367.43091,0,-1,0,0,-1,0,0,0,,,,8.600000381
1293,1293,25-07-12,0.040399998,14.93739986,16030200.2,21.67780432,8.800000191,190.7649994,70532.88239,0,-1,0,0,-1,0,0,0,,,,8.800000191
1294,1294,26-07-12,0.0405,16.51460075,16936359.38,20.76715529,8.899999619,184.8280029,75366.79599,0,-1,0,0,-1,0,0,0,,,,8.899999619
1295,1295,27-07-12,0.0405,16.51460075,17834359.38,21.86827183,8.899999619,194.628006,79362.89582,0,-1,0,0,-1,0,0,0,,,,8.899999619
1296,1296,28-07-12,0.0405,15.7723999,15341120.12,19.69628498,8.88809967,175.0630035,68176.70233,0,-1,0,0,-1,0,0,0,,,,8.88809967
1297,1297,29-07-12,0.040600002,15.7723999,16636919.92,21.41268872,8.710300446,186.5110016,72456.2855,0,-1,0,0,-1,0,0,0,,,,8.710300446
1298,1298,30-07-12,0.040600002,18.72999954,17639960.94,19.11859219,9.097999573,173.9409943,80244.17854,0,-1,0,0,-1,0,0,0,,,,9.097999573
1299,1299,31-07-12,0.040600002,18.72999954,13042179.69,14.13541196,9.350000381,132.1660004,60972.19253,0,-1,0,0,-1,0,0,0,,,,9.350000381
1300,1300,01-08-12,0.0407,14.27530003,13440040.04,19.15930403,9.550299644,182.977005,64178.2048,0,-1,0,0,-1,0,0,0,,,,9.550299644
1301,1301,02-08-12,0.0407,14.27530003,16539619.14,23.57787557,10.52999973,248.2749939,87081.09257,0,-1,0,0,-1,0,0,0,,,,10.52999973
1302,1302,03-08-12,0.0407,17.51510048,16249580.08,18.8796492,10.97000027,207.1100006,89128.9489,0,-1,0,0,-1,0,0,0,,,,10.97000027
1303,1303,04-08-12,0.040800001,17.51510048,15632719.73,18.20757433,10.98400021,199.9920044,85854.89835,0,-1,0,0,-1,0,0,0,,,,10.98400021
1304,1304,05-08-12,0.040800001,14.68029976,13951360.35,19.38705381,10.86999989,210.7369995,75825.64271,0,-1,0,0,-1,0,0,0,,,,10.86999989
1305,1305,06-08-12,0.040800001,14.68029976,14050000,19.52412519,10.85519981,211.9380035,76257.77869,0,-1,0,0,-1,0,0,0,,,,10.85519981
1306,1306,07-08-12,0.040899999,15.08530045,16437859.38,22.28356146,11.10000038,247.3480072,91230.12267,0,-1,0,0,-1,0,0,0,,,,11.10000038
1307,1307,08-08-12,0.040899999,15.08530045,16705140.63,22.64589441,11.05529976,250.3569946,92340.16856,0,-1,0,0,-1,0,0,0,,,,11.05529976
1308,1308,09-08-12,0.040899999,16.09770012,17034759.77,21.64041011,11.06110001,239.3670044,94211.59067,0,-1,0,0,-1,0,0,0,,,,11.06110001
1309,1309,10-08-12,0.041000001,16.09770012,15689059.57,19.9796075,11.38640022,227.4960022,89320.95569,0,-1,0,0,-1,0,0,0,,,,11.38640022
1310,1310,11-08-12,0.041000001,15.99650002,16838259.77,21.57874125,11.51019955,248.3760071,96905.86496,0,-1,0,0,-1,0,0,0,,,,11.51019955
1311,1311,12-08-12,0.041000001,15.99650002,15934440.43,20.42046932,11.6239996,237.3679962,92610.96456,0,-1,0,0,-1,0,0,0,,,,11.6239996
1312,1312,13-08-12,0.041099999,16.66300011,16051099.61,19.79536024,12.03750038,238.2870026,96607.55884,0,-1,0,0,-1,0,0,0,,,,12.03750038
1313,1313,14-08-12,0.041099999,16.66300011,15741360.35,19.4133677,12.18999958,236.6490021,95943.58804,0,-1,0,0,-1,0,0,0,,,,12.18999958
1314,1314,15-08-12,0.041099999,18.62339973,16767939.45,18.50259099,13.25,245.1589966,111087.5989,0,-1,0,0,-1,0,0,0,,,,13.25
1315,1315,16-08-12,0.041200001,18.62339973,15456700.2,17.09720216,13.5,230.8119965,104332.7263,0,-1,0,0,-1,0,0,0,,,,13.5
1316,1316,17-08-12,0.041200001,15.57390022,13861719.73,18.335255,11.58360004,212.3880005,80284.30862,0,-1,0,0,-1,0,0,0,,,,11.58360004
1317,1317,18-08-12,0.041200001,15.57390022,15136400.39,20.02130806,11.60999966,232.4470062,87866.80167,0,-1,0,0,-1,0,0,0,,,,11.60999966
1318,1318,19-08-12,0.041299999,17.20750046,18243539.06,21.89330584,8,175.1459961,72974.15625,0,-1,0,0,-1,0,0,0,,,,8
1319,1319,20-08-12,0.041299999,17.20750046,17455119.14,20.94715617,10.10000038,211.5659943,88148.35499,0,-1,0,0,-1,0,0,0,,,,10.10000038
1320,1320,21-08-12,0.041299999,19.71240044,17349119.14,18.17431117,9.914999962,180.197998,86008.25781,0,-1,0,0,-1,0,0,0,,,,9.914999962
1321,1321,22-08-12,0.0414,19.71240044,15645679.69,16.42953501,9.806799889,161.1210022,76717.02491,0,-1,0,0,-1,0,0,0,,,,9.806799889
1322,1322,23-08-12,0.0414,17.96990013,16541660.16,19.05477306,10.10000038,192.4530029,83535.38694,0,-1,0,0,-1,0,0,0,,,,10.10000038
1323,1323,24-08-12,0.0414,17.96990013,14838500,17.09285812,10.60000038,181.1840057,78644.05283,0,-1,0,0,-1,0,0,0,,,,10.60000038
1324,1324,25-08-12,0.041499998,15.89360046,13847820.31,18.07911689,10.52390003,190.2630005,72866.53832,0,-1,0,0,-1,0,0,0,,,,10.52390003
1325,1325,26-08-12,0.041499998,15.89360046,17941160.16,23.42320483,10.60999966,248.5200043,95177.85155,0,-1,0,0,-1,0,0,0,,,,10.60999966
1326,1326,27-08-12,0.041499998,18.07740021,14557639.65,16.70987021,10.94999981,182.9730072,79703.07569,0,-1,0,0,-1,0,0,0,,,,10.94999981
1327,1327,28-08-12,0.0416,18.07740021,15150200.2,17.43194051,10.93999958,190.7050018,82871.59189,0,-1,0,0,-1,0,0,0,,,,10.93999958
1328,1328,29-08-12,0.0416,20.13990021,16848300.78,17.40051607,10.91689968,189.9600067,91965.60471,0,-1,0,0,-1,0,0,0,,,,10.91689968
1329,1329,30-08-12,0.0416,20.13990021,15458179.69,15.96483275,10.77700043,172.0529938,83296.40455,0,-1,0,0,-1,0,0,0,,,,10.77700043
1330,1330,31-08-12,0.041700002,17.34950066,14060959.96,16.89795192,10.15999985,171.6829987,71429.67553,0,-1,0,0,-1,0,0,0,,,,10.15999985
1331,1331,01-09-12,0.041700002,17.34950066,16170660.16,19.43331313,9.965399742,193.6609955,80573.54628,0,-1,0,0,-1,0,0,0,,,,9.965399742
1332,1332,02-09-12,0.041700002,18.56270027,16461099.61,18.48944047,10.20409966,188.6679993,83985.35042,0,-1,0,0,-1,0,0,0,,,,10.20409966
1333,1333,03-09-12,0.0418,18.56270027,15767580.08,17.75293557,10.52999973,186.9380035,83016.30701,0,-1,0,0,-1,0,0,0,,,,10.52999973
1334,1334,04-09-12,0.0418,15.52960014,15359320.31,20.6708344,10.38469982,214.6600037,79750.96545,0,-1,0,0,-1,0,0,0,,,,10.38469982
1335,1335,05-09-12,0.0418,15.52960014,18052400.39,24.29522735,10.99969959,267.2399902,99285.49061,0,-1,0,0,-1,0,0,0,,,,10.99969959
1336,1336,06-09-12,0.041900001,24.90950012,17151099.61,14.42483983,11.18099976,161.2839966,95883.22027,0,-1,0,0,-1,0,0,0,,,,11.18099976
1337,1337,07-09-12,0.041900001,24.90950012,16839919.92,14.16312383,11,155.7940063,92619.55957,0,-1,0,0,-1,0,0,0,,,,11
1338,1338,08-09-12,0.041900001,18.74909973,14544480.47,16.25181373,11.0369997,179.3710022,80263.7133,0,-1,0,0,-1,0,0,0,,,,11.0369997
1339,1339,09-09-12,0.041999999,18.74909973,15944120.12,17.85827174,11.02000046,196.7980042,87852.1055,0,-1,0,0,-1,0,0,0,,,,11.02000046
1340,1340,10-09-12,0.041999999,19.28470039,15048120.12,16.38659205,11.17000008,183.0379944,84043.75143,0,-1,0,0,-1,0,0,0,,,,11.17000008
1341,1341,11-09-12,0.041999999,19.28470039,14561580.08,15.85677616,11.33080006,179.6699982,82497.17619,0,-1,0,0,-1,0,0,0,,,,11.33080006
1342,1342,12-09-12,0.042100001,18.88299942,15541000,17.32447539,11.36489964,196.8910065,88310.95262,0,-1,0,0,-1,0,0,0,,,,11.36489964
1343,1343,13-09-12,0.042100001,18.88299942,13039360.35,14.53574915,11.39900017,165.6929932,74317.83542,0,-1,0,0,-1,0,0,0,,,,11.39900017
1344,1344,14-09-12,0.042100001,21.69529915,16240440.43,15.75738955,11.67000008,183.8890076,94762.97053,0,-1,0,0,-1,0,0,0,,,,11.67000008
1345,1345,15-09-12,0.042199999,21.69529915,14429459.96,14.03352849,11.75,164.8939972,84773.07727,0,-1,0,0,-1,0,0,0,,,,11.75
1346,1346,16-09-12,0.042199999,20.0883007,16129519.53,16.9418439,11.86999989,201.1000061,95728.6975,0,-1,0,0,-1,0,0,0,,,,11.86999989
1347,1347,17-09-12,0.042199999,20.0883007,16829240.23,17.67680435,11.89000034,210.177002,100049.8361,0,-1,0,0,-1,0,0,0,,,,11.89000034
1348,1348,18-09-12,0.042300001,22.36490059,16744800.78,15.83519416,12.25,193.9810028,102561.9048,0,-1,0,0,-1,0,0,0,,,,12.25
1349,1349,19-09-12,0.042300001,22.36490059,14142879.88,13.37461411,12.57250023,168.1519928,88905.68028,0,-1,0,0,-1,0,0,0,,,,12.57250023
1350,1350,20-09-12,0.042300001,20.92939949,15235980.47,15.39657137,12.28250027,189.1080017,93567.96709,0,-1,0,0,-1,0,0,0,,,,12.28250027
1351,1351,21-09-12,0.042399999,20.92939949,16958640.63,17.17790187,12.36800003,212.4559937,104872.2339,0,-1,0,0,-1,0,0,0,,,,12.36800003
1352,1352,22-09-12,0.042399999,24.48889923,15730459.96,13.61783305,12.23779964,166.6519928,96253.10866,0,-1,0,0,-1,0,0,0,,,,12.23779964
1353,1353,23-09-12,0.042399999,24.48889923,15836360.35,13.70951085,12.19330025,167.1640015,96548.74829,0,-1,0,0,-1,0,0,0,,,,12.19330025
1354,1354,24-09-12,0.0425,22.21080017,15356459.96,14.69216665,12.10000038,177.7749939,92906.58569,0,-1,0,0,-1,0,0,0,,,,12.10000038
1355,1355,25-09-12,0.0425,22.21080017,13928759.77,13.32622624,12.19699955,162.5399933,84944.5383,0,-1,0,0,-1,0,0,0,,,,12.19699955
1356,1356,26-09-12,0.0425,20.35989952,14039099.61,14.65286553,12.27000046,179.7910004,86129.87932,0,-1,0,0,-1,0,0,0,,,,12.27000046
1357,1357,27-09-12,0.042599998,20.35989952,16132240.23,16.87713163,12.30889988,207.7389984,99285.06494,0,-1,0,0,-1,0,0,0,,,,12.30889988
1358,1358,28-09-12,0.042599998,23.34989929,15918780.27,14.52126208,12.39099979,179.9329987,98624.80154,0,-1,0,0,-1,0,0,0,,,,12.39099979
1359,1359,29-09-12,0.042599998,23.34989929,16828599.61,15.35120789,12.36310005,189.7890015,104026.8304,0,-1,0,0,-1,0,0,0,,,,12.36310005
1360,1360,30-09-12,0.0427,21.6413002,15922919.92,15.70859135,12.39999962,194.7870026,98722.10048,0,-1,0,0,-1,0,0,0,,,,12.39999962
1361,1361,01-10-12,0.0427,21.6413002,13133179.69,12.95640208,12.39999962,160.6589966,81425.71156,0,-1,0,0,-1,0,0,0,,,,12.39999962
1362,1362,02-10-12,0.0427,19.36330032,14660919.92,16.16514932,12.84000015,207.5610046,94123.10702,0,-1,0,0,-1,0,0,0,,,,12.84000015
1363,1363,03-10-12,0.042800002,19.36330032,13336780.27,14.73959011,12.89000034,189.9929962,85955.55115,0,-1,0,0,-1,0,0,0,,,,12.89000034
1364,1364,04-10-12,0.042800002,20.34740067,13362639.65,14.05390817,12.85000038,180.5930023,85854.96229,0,-1,0,0,-1,0,0,0,,,,12.85000038
1365,1365,05-10-12,0.042800002,20.34740067,13653219.73,14.35952038,12.68799973,182.1940002,86616.02407,0,-1,0,0,-1,0,0,0,,,,12.68799973
1366,1366,06-10-12,0.0429,21.56220055,15544679.69,15.46379168,12.50500011,193.375,97193.11064,0,-1,0,0,-1,0,0,0,,,,12.50500011
1367,1367,07-10-12,0.0429,21.56220055,12552860.35,12.48754052,11.80000019,147.3529968,74061.87727,0,-1,0,0,-1,0,0,0,,,,11.80000019
1368,1368,08-10-12,0.0429,25.2064991,17854480.47,15.1936452,11.77810001,178.9519958,105145.9283,0,-1,0,0,-1,0,0,0,,,,11.77810001
1369,1369,09-10-12,0.043000001,25.2064991,14251480.47,12.1558666,11.89500046,144.5939941,84760.68335,0,-1,0,0,-1,0,0,0,,,,11.89500046
1370,1370,10-10-12,0.043000001,22.62509918,14946879.88,14.20360308,12.11999989,172.147995,90578.09123,0,-1,0,0,-1,0,0,0,,,,12.11999989
1371,1371,11-10-12,0.043000001,22.62509918,13845080.08,13.15659345,12.02999973,158.2740021,83278.15482,0,-1,0,0,-1,0,0,0,,,,12.02999973
1372,1372,12-10-12,0.043099999,22.92880058,14940900.39,14.04244404,12,168.5090027,89645.40234,0,-1,0,0,-1,0,0,0,,,,12
1373,1373,13-10-12,0.043099999,22.92880058,14842080.08,13.94956619,11.86100006,165.4559937,88020.95636,0,-1,0,0,-1,0,0,0,,,,11.86100006
1374,1374,14-10-12,0.043099999,20.95479965,12734240.23,13.09594355,11.73890018,153.7319946,74742.98752,0,-1,0,0,-1,0,0,0,,,,11.73890018
1375,1375,15-10-12,0.043200001,20.95479965,16943439.45,17.46513008,11.83810043,206.7539978,100289.069,0,-1,0,0,-1,0,0,0,,,,11.83810043
1376,1376,16-10-12,0.043200001,23.08060074,15550019.53,14.55249949,11.84990025,172.4459991,92133.09013,0,-1,0,0,-1,0,0,0,,,,11.84990025
1377,1377,17-10-12,0.043200001,23.08060074,14333540.04,13.41405609,11.81000042,158.4199982,84639.55694,0,-1,0,0,-1,0,0,0,,,,11.81000042
1378,1378,18-10-12,0.043299999,23.67250061,15734059.57,14.38979296,11.93980026,171.8110046,93930.76429,0,-1,0,0,-1,0,0,0,,,,11.93980026
1379,1379,19-10-12,0.043299999,23.67250061,13531540.04,12.37544949,11.74009991,145.2890015,79430.81598,0,-1,0,0,-1,0,0,0,,,,11.74009991
1380,1380,20-10-12,0.043299999,21.07620049,15835919.92,16.26705247,11.73989964,190.973999,92956.05526,0,-1,0,0,-1,0,0,0,,,,11.73989964
1381,1381,21-10-12,0.043400001,21.07620049,16149559.57,16.62754391,11.6310997,193.3970032,93918.56874,0,-1,0,0,-1,0,0,0,,,,11.6310997
1382,1382,22-10-12,0.043400001,25.35250092,15750440.43,13.48129577,11.71010017,157.8670044,92219.61761,0,-1,0,0,-1,0,0,0,,,,11.71010017
1383,1383,23-10-12,0.043400001,25.35250092,13042000,11.1630567,11.64999962,130.0500031,75969.64751,0,-1,0,0,-1,0,0,0,,,,11.64999962
1384,1384,24-10-12,0.043499999,23.82519913,16242599.61,14.8278522,11.64999962,172.7440033,94613.13963,0,-1,0,0,-1,0,0,0,,,,11.64999962
1385,1385,25-10-12,0.043499999,23.82519913,14333339.84,13.08489096,10.86159992,142.1230011,77841.50147,0,-1,0,0,-1,0,0,0,,,,10.86159992
1386,1386,26-10-12,0.043499999,24.58889961,16536500,14.6272859,10.17059994,148.7680054,84093.06293,0,-1,0,0,-1,0,0,0,,,,10.17059994
1387,1387,27-10-12,0.0436,24.58889961,17525080.08,15.53736668,10.26049995,159.4210052,89908.04167,0,-1,0,0,-1,0,0,0,,,,10.26049995
1388,1388,28-10-12,0.0436,25.81069946,16625419.92,14.04201225,10.69999981,150.25,88945.995,0,-1,0,0,-1,0,0,0,,,,10.69999981
1389,1389,29-10-12,0.0436,25.81069946,15834740.23,13.3741955,10.60000038,141.7660065,83924.12626,0,-1,0,0,-1,0,0,0,,,,10.60000038
1390,1390,30-10-12,0.043699998,24.47480011,14347360.35,12.80867712,10.88749981,139.4539948,78103.44155,0,-1,0,0,-1,0,0,0,,,,10.88749981
1391,1391,31-10-12,0.043699998,24.47480011,15645919.92,13.96797262,11.20100021,156.4550018,87624.97619,0,-1,0,0,-1,0,0,0,,,,11.20100021
1392,1392,01-11-12,0.043699998,22.17519951,13740440.43,13.53893625,10.56999969,143.1069946,72618.22557,0,-1,0,0,-1,0,0,0,,,,10.56999969
1393,1393,02-11-12,0.0438,22.17519951,14354139.65,14.17600139,10.46879959,148.4060059,75135.30564,0,-1,0,0,-1,0,0,0,,,,10.46879959
1394,1394,03-11-12,0.0438,23.48920059,14637500,13.64717584,10.64249992,145.2400055,77889.79632,0,-1,0,0,-1,0,0,0,,,,10.64249992
1395,1395,04-11-12,0.0438,23.48920059,15739019.53,14.67417025,10.80010033,158.4830017,84991.49499,0,-1,0,0,-1,0,0,0,,,,10.80010033
1396,1396,05-11-12,0.043900002,25.1317997,16051519.53,14.01932501,10.74800014,150.6799927,86260.86712,0,-1,0,0,-1,0,0,0,,,,10.74800014
1397,1397,06-11-12,0.043900002,25.1317997,13551379.88,11.83571428,10.89900017,128.996994,73848.24581,0,-1,0,0,-1,0,0,0,,,,10.89900017
1398,1398,07-11-12,0.043900002,25.78890038,15758500,13.41271183,10.92000008,146.4669952,86041.4106,0,-1,0,0,-1,0,0,0,,,,10.92000008
1399,1399,08-11-12,0.044,25.78890038,15450480.47,13.18049872,10.92500019,143.996994,84398.25103,0,-1,0,0,-1,0,0,0,,,,10.92500019
1400,1400,09-11-12,0.044,23.81780052,15238799.8,14.0757579,10.81499958,152.2290039,82403.80675,0,-1,0,0,-1,0,0,0,,,,10.81499958
1401,1401,10-11-12,0.044,23.81780052,14443099.61,13.34078642,10.89000034,145.2810059,78642.67985,0,-1,0,0,-1,0,0,0,,,,10.89000034
1402,1402,11-11-12,0.044100001,21.68239975,14734879.88,14.98469339,10.86870003,162.8639984,80074.49469,0,-1,0,0,-1,0,0,0,,,,10.86870003
1403,1403,12-11-12,0.044100001,21.68239975,13235700.2,13.46009677,11.00800037,148.1690063,72849.29635,0,-1,0,0,-1,0,0,0,,,,11.00800037
1404,1404,13-11-12,0.044100001,22.77490044,14041059.57,13.59414829,10.95119953,148.871994,76883.22249,0,-1,0,0,-1,0,0,0,,,,10.95119953
1405,1405,14-11-12,0.044199999,22.77490044,14346019.53,13.92089631,10.94999981,152.4340057,78544.45557,0,-1,0,0,-1,0,0,0,,,,10.94999981
1406,1406,15-11-12,0.044199999,22.77490044,13663280.27,13.25838903,11.19769955,148.4629974,76498.65366,0,-1,0,0,-1,0,0,0,,,,11.19769955
1407,1407,16-11-12,0.044199999,22.77490044,14563860.35,14.13228174,11.74890041,166.0390015,85554.67245,0,-1,0,0,-1,0,0,0,,,,11.74890041
1408,1408,17-11-12,0.044300001,23.61219978,14051200.2,13.18107144,11.78890038,155.3899994,82824.09963,0,-1,0,0,-1,0,0,0,,,,11.78890038
1409,1409,18-11-12,0.044300001,23.61219978,14654379.88,13.74689887,11.65149975,160.1719971,85372.75176,0,-1,0,0,-1,0,0,0,,,,11.65149975
1410,1410,19-11-12,0.044300001,20.59790039,14655879.88,15.76023485,11.79990005,185.9689941,86468.95892,0,-1,0,0,-1,0,0,0,,,,11.79990005
1411,1411,20-11-12,0.044399999,20.59790039,14756259.77,15.90399768,11.73279953,186.5980072,86566.11882,0,-1,0,0,-1,0,0,0,,,,11.73279953
1412,1412,21-11-12,0.044399999,25.78919983,15261580.08,13.13755653,11.77000046,154.6289978,89814.40225,0,-1,0,0,-1,0,0,0,,,,11.77000046
1413,1413,22-11-12,0.044399999,25.78919983,14443780.27,12.43357365,12.4218998,154.4490051,89709.59561,0,-1,0,0,-1,0,0,0,,,,12.4218998
1414,1414,23-11-12,0.044500001,24.28199959,16353200.2,14.98470953,12.34500027,184.9859924,100940.1304,0,-1,0,0,-1,0,0,0,,,,12.34500027
1415,1415,24-11-12,0.044500001,24.28199959,15143519.53,13.876259,12.41149998,172.2250061,93976.89616,0,-1,0,0,-1,0,0,0,,,,12.41149998
1416,1416,25-11-12,0.044500001,23.61219978,14659019.53,13.8133335,12.48209953,172.4190063,91487.67042,0,-1,0,0,-1,0,0,0,,,,12.48209953
1417,1417,26-11-12,0.044599999,23.61219978,15753000,14.87755878,12.24549961,182.1829987,96451.67769,0,-1,0,0,-1,0,0,0,,,,12.24549961
1418,1418,27-11-12,0.044599999,25.98430061,14964040.04,12.84229614,12.19999981,156.6759949,91280.64281,0,-1,0,0,-1,0,0,0,,,,12.19999981
1419,1419,28-11-12,0.044599999,25.98430061,14337179.69,12.30431801,12.34770012,151.9299927,88515.59767,0,-1,0,0,-1,0,0,0,,,,12.34770012
1420,1420,29-11-12,0.0447,28.20660019,8359320.313,6.623655795,12.44999981,82.46450043,52036.76815,0,-1,0,0,-1,0,0,0,,,,12.44999981
1421,1421,30-11-12,0.0447,28.20660019,6295060.059,4.98800255,12.56499958,62.67430115,39548.7135,0,-1,0,0,-1,0,0,0,,,,12.56499958
1422,1422,01-12-12,0.0447,27.3519001,8402900.391,6.866244205,12.56200027,86.25379944,52778.61851,0,-1,0,0,-1,0,0,0,,,,12.56200027
1423,1423,02-12-12,0.044799998,27.3519001,7180419.922,5.880447059,12.5,73.50559998,44877.62451,0,-1,0,0,-1,0,0,0,,,,12.5
1424,1424,03-12-12,0.044799998,25.64240074,7386580.078,6.452570082,12.6789999,81.81210327,46827.22404,0,-1,0,0,-1,0,0,0,,,,12.6789999
1425,1425,04-12-12,0.044799998,25.64240074,5656319.824,4.941095837,13.40999985,66.26010132,37925.62399,0,-1,0,0,-1,0,0,0,,,,13.40999985
1426,1426,05-12-12,0.0449,20.51390076,6154439.941,6.735295184,13.38000011,90.11830139,41173.20356,0,-1,0,0,-1,0,0,0,,,,13.38000011
1427,1427,06-12-12,0.0449,20.51390076,6912299.805,7.564681763,13.29899979,100.6029968,45963.33681,0,-1,0,0,-1,0,0,0,,,,13.29899979
1428,1428,07-12-12,0.0449,21.1977005,6498660.156,6.88258242,13.49989986,92.91419983,43865.63068,0,-1,0,0,-1,0,0,0,,,,13.49989986
1429,1429,08-12-12,0.045000002,21.1977005,6951580.078,7.378656849,13.42010021,99.02230072,46645.45064,0,-1,0,0,-1,0,0,0,,,,13.42010021
1430,1430,09-12-12,0.045000002,22.22340012,6348640.137,6.427657694,13.38799953,86.05349731,42497.7956,0,-1,0,0,-1,0,0,0,,,,13.38799953
1431,1431,10-12-12,0.045000002,22.22340012,7211580.078,7.30133811,13.43340015,98.08180237,48438.02047,0,-1,0,0,-1,0,0,0,,,,13.43340015
1432,1432,11-12-12,0.0451,24.29220009,7262979.98,6.742089933,13.55700016,91.40249634,49232.11038,0,-1,0,0,-1,0,0,0,,,,13.55700016
1433,1433,12-12-12,0.0451,24.29220009,6557259.766,6.086982915,13.69890022,83.38500214,44913.62363,0,-1,0,0,-1,0,0,0,,,,13.69890022
1434,1434,13-12-12,0.0451,22.78440094,6640259.766,6.571946188,13.70009995,90.03630066,45486.11123,0,-1,0,0,-1,0,0,0,,,,13.70009995
1435,1435,14-12-12,0.045200001,22.78440094,5364220.215,5.320806154,13.60000038,72.36299896,36476.69848,0,-1,0,0,-1,0,0,0,,,,13.60000038
1436,1436,15-12-12,0.045200001,19.76889992,5848680.176,6.686268672,13.49009991,90.1984024,39449.63995,0,-1,0,0,-1,0,0,0,,,,13.49009991
1437,1437,16-12-12,0.045200001,19.76889992,5605640.137,6.408422911,13.30000019,85.23200226,37277.50744,0,-1,0,0,-1,0,0,0,,,,13.30000019
1438,1438,17-12-12,0.045299999,21.10910034,6766439.941,7.260369235,13.25010014,96.20059967,44828.00339,0,-1,0,0,-1,0,0,0,,,,13.25010014
1439,1439,18-12-12,0.045299999,21.10910034,6330040.039,6.792113483,13.29899979,90.32830048,42091.60056,0,-1,0,0,-1,0,0,0,,,,13.29899979
1440,1440,19-12-12,0.045299999,23.9571991,7170000,6.778776486,13.59899998,92.18460083,48752.41492,0,-1,0,0,-1,0,0,0,,,,13.59899998
